"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0O930","2020-04-27 11:00:00","69.000","314.000","1.000","31.000","0.520","1007.100","","0.000","-99.000","-99.000","-99.000","32.400","","20.000",""
"C0AI40","2020-04-27 11:00:00","37.000","71.000","3.100","23.500","0.690","1014.400","","0.000","-99.000","-99.000","-99.000","23.500","","22.200",""
"C0C460","2020-04-27 11:00:00","482.000","0.000","0.000","19.900","0.710","963.400","","0.000","-99.000","-99.000","-99.000","21.300","","17.900",""
"C0T9D0","2020-04-27 11:00:00","7.000","243.000","0.500","21.800","0.870","1019.200","","2.500","-99.000","-99.000","-99.000","21.800","","18.800",""
"C0I390","2020-04-27 11:00:00","1184.000","248.000","1.400","19.900","0.790","889.000","","0.000","-99.000","-99.000","-99.000","20.700","","16.200",""
"C0B020","2020-04-27 11:00:00","86.000","89.000","3.800","21.400","0.840","1007.400","","-99.000","-99.000","-99.000","-99.000","21.500","","19.800",""
"C0F860","2020-04-27 11:00:00","2215.000","221.000","2.500","13.500","0.940","784.000","","0.000","-99.000","-99.000","-99.000","13.500","","11.000",""
"C0U890","2020-04-27 11:00:00","116.000","255.000","1.500","21.100","0.990","1007.100","","2.000","-99.000","-99.000","-99.000","21.100","","17.300",""
"C0G800","2020-04-27 11:00:00","15.000","33.000","3.600","24.300","0.750","1014.400","","0.000","-99.000","-99.000","-99.000","24.400","","19.900",""
"C0F850","2020-04-27 11:00:00","379.000","306.000","0.500","23.100","0.760","973.000","","0.000","-99.000","-99.000","-99.000","23.600","","19.000",""
"C0AH50","2020-04-27 11:00:00","275.000","95.000","5.000","20.100","0.990","986.000","","0.000","-99.000","-99.000","-99.000","20.200","","19.200",""
"C0Z160","2020-04-27 11:00:00","124.000","97.000","1.100","21.900","0.840","1008.400","","1.000","-99.000","-99.000","-99.000","21.900","","18.600",""
"C0R540","2020-04-27 11:00:00","17.000","235.000","4.000","27.600","0.720","1013.700","","0.000","-99.000","-99.000","-99.000","28.100","","24.200",""
"C0K480","2020-04-27 11:00:00","56.000","330.000","2.500","25.800","0.710","1009.400","","0.000","-99.000","-99.000","-99.000","25.800","","19.700",""
"C0H890","2020-04-27 11:00:00","440.000","291.000","0.800","25.200","0.660","965.700","","0.000","-99.000","-99.000","-99.000","25.200","","20.200",""
"C0S770","2020-04-27 11:00:00","375.000","149.000","2.200","22.600","0.880","975.000","","0.000","-99.000","-99.000","-99.000","22.600","","19.400",""
"C0X230","2020-04-27 11:00:00","29.000","310.000","2.800","26.900","0.620","1014.000","","0.000","-99.000","-99.000","-99.000","27.300","","20.100",""
"C0B010","2020-04-27 11:00:00","38.000","56.000","2.400","22.600","0.870","1011.900","","0.500","-99.000","-99.000","-99.000","22.700","","18.600",""
"C0R490","2020-04-27 11:00:00","49.000","228.000","0.700","29.700","0.480","1009.600","","0.000","-99.000","-99.000","-99.000","29.800","","23.200",""
"C0V440","2020-04-27 11:00:00","27.000","129.000","0.900","30.400","0.460","1012.300","","0.000","-99.000","-99.000","-99.000","30.400","","23.000",""
"C0SA40","2020-04-27 11:00:00","200.000","322.000","1.400","22.400","0.830","996.100","","0.500","-99.000","-99.000","-99.000","22.400","","18.900",""
"C0Z280","2020-04-27 11:00:00","224.000","303.000","0.400","20.400","0.990","995.300","","2.000","-99.000","-99.000","-99.000","20.400","","18.000",""
"C0Z070","2020-04-27 11:00:00","247.000","9.000","2.700","19.400","0.990","990.800","","1.000","-99.000","-99.000","-99.000","19.400","","17.600",""
"CM0180","2020-04-27 11:00:00","313.000","112.000","0.800","29.500","0.540","981.200","","0.000","-99.000","-99.000","-99.000","30.300","","20.600",""
"C0T9N0","2020-04-27 11:00:00","261.000","39.000","1.400","21.800","0.840","989.300","","0.000","-99.000","-99.000","-99.000","21.800","","17.900",""
"C0R800","2020-04-27 11:00:00","131.000","68.000","4.300","25.300","0.700","1001.400","","0.000","10.900","51.000","","25.900","","22.500",""
"C0K470","2020-04-27 11:00:00","97.000","271.000","0.800","25.800","0.740","1004.800","","0.000","-99.000","-99.000","-99.000","25.800","","19.200",""
"C0R720","2020-04-27 11:00:00","214.000","23.000","4.900","22.800","0.900","993.500","","1.000","10.900","18.000","","22.900","","20.900",""
"C0V650","2020-04-27 11:00:00","28.000","288.000","3.000","26.800","0.640","1014.700","","0.000","-99.000","-99.000","-99.000","28.000","","22.000",""
"C0R830","2020-04-27 11:00:00","383.000","52.000","5.400","21.600","0.920","973.500","","1.000","11.200","73.000","","21.600","","19.200",""
"C0H9C0","2020-04-27 11:00:00","3402.000","309.000","0.900","4.700","1.000","679.600","","0.500","-99.000","-99.000","-99.000","5.100","","3.900",""
"C0U780","2020-04-27 11:00:00","15.000","275.000","1.000","21.700","0.950","1018.100","","2.500","-99.000","-99.000","-99.000","21.700","","17.200",""
"C0U760","2020-04-27 11:00:00","22.000","0.000","0.000","25.100","0.760","1018.200","","1.000","-99.000","-99.000","-99.000","25.100","","18.900",""
"C0X290","2020-04-27 11:00:00","10.000","355.000","5.400","25.100","0.750","1015.100","","0.000","-99.000","-99.000","-99.000","25.600","","21.700",""
"C0E830","2020-04-27 11:00:00","37.000","13.000","1.300","23.100","0.700","1011.800","","0.000","-99.000","-99.000","-99.000","23.100","","19.600",""
"C0K330","2020-04-27 11:00:00","38.000","347.000","1.500","27.100","0.580","1011.400","","0.000","-99.000","-99.000","-99.000","27.100","","20.000",""
"C0G820","2020-04-27 11:00:00","29.000","37.000","0.500","27.100","0.650","1012.300","","0.000","-99.000","-99.000","-99.000","27.100","","20.600",""
"C0R590","2020-04-27 11:00:00","72.000","232.000","2.800","28.600","0.600","1007.200","","0.000","-99.000","-99.000","-99.000","28.900","","22.600",""
"C0A9E0","2020-04-27 11:00:00","26.000","73.000","1.400","22.600","0.760","1015.900","","0.500","-99.000","-99.000","-99.000","22.800","","20.800",""
"C0R480","2020-04-27 11:00:00","57.000","325.000","2.000","29.700","0.510","1008.500","","0.000","-99.000","-99.000","-99.000","30.000","","22.900",""
"C0X300","2020-04-27 11:00:00","70.000","283.000","1.000","28.400","0.600","1007.600","","0.000","-99.000","-99.000","-99.000","28.600","","18.900",""
"C0U970","2020-04-27 11:00:00","7.000","0.000","0.100","23.500","0.690","1019.600","","1.500","-99.000","-99.000","-99.000","23.500","","18.400",""
"C0SA90","2020-04-27 11:00:00","497.000","77.000","1.200","20.600","0.950","960.900","","0.000","-99.000","-99.000","-99.000","21.300","","18.300",""
"C0R750","2020-04-27 11:00:00","551.000","55.000","9.500","20.800","0.960","954.100","","1.000","16.200","50.000","","21.900","","18.200",""
"C0R340","2020-04-27 11:00:00","230.000","30.000","2.900","25.100","0.770","990.100","","0.000","9.400","7.000","","26.300","","20.000",""
"C0M750","2020-04-27 11:00:00","10.000","332.000","2.600","26.000","0.750","1014.800","","0.000","7.900","328.000","","26.400","","20.900",""
"C0I110","2020-04-27 11:00:00","161.000","321.000","1.700","26.200","0.700","998.600","","0.000","-99.000","-99.000","-99.000","26.600","","20.900",""
"C0V370","2020-04-27 11:00:00","74.000","259.000","0.900","30.300","0.500","1007.600","","0.000","-99.000","-99.000","-99.000","31.000","","20.100",""
"C0C690","2020-04-27 11:00:00","242.000","147.000","2.000","20.100","0.790","989.300","","0.500","-99.000","-99.000","-99.000","20.400","","19.300",""
"C0A540","2020-04-27 11:00:00","401.000","0.000","0.100","20.200","0.870","972.600","","0.500","-99.000","-99.000","-99.000","20.300","","15.900",""
"C0SA60","2020-04-27 11:00:00","6.000","52.000","1.300","26.800","0.660","1016.800","","0.000","-99.000","-99.000","-99.000","26.900","","21.700",""
"C0H950","2020-04-27 11:00:00","192.000","286.000","0.700","26.300","0.700","994.400","","0.000","-99.000","-99.000","-99.000","26.300","","19.200",""
"C0O960","2020-04-27 11:00:00","112.000","261.000","1.000","30.300","0.500","1001.900","","0.000","-99.000","-99.000","-99.000","30.400","","19.600",""
"C0E880","2020-04-27 11:00:00","507.000","144.000","1.500","20.900","0.990","959.200","","0.000","-99.000","-99.000","-99.000","21.900","","17.100",""
"C0AH10","2020-04-27 11:00:00","30.000","85.000","2.800","22.800","1.000","1014.500","","0.500","-99.000","-99.000","-99.000","23.200","","21.100",""
"C0R820","2020-04-27 11:00:00","588.000","251.000","0.600","26.500","0.670","951.600","","0.000","-99.000","-99.000","-99.000","28.000","","19.900",""
"C0R680","2020-04-27 11:00:00","13.000","59.000","4.700","25.700","0.790","1015.600","","0.500","16.400","73.000","","25.700","","22.900",""
"C0X210","2020-04-27 11:00:00","38.000","309.000","2.700","27.800","0.620","1009.800","","0.000","-99.000","-99.000","-99.000","27.800","","20.200",""
"C0D430","2020-04-27 11:00:00","87.000","0.000","0.000","21.600","0.900","1005.300","","0.000","-99.000","-99.000","-99.000","21.700","","18.300",""
"C0AD30","2020-04-27 11:00:00","20.000","88.000","1.900","23.100","0.740","1013.900","","0.000","-99.000","-99.000","-99.000","23.100","","21.400",""
"C0R240","2020-04-27 11:00:00","87.000","292.000","0.700","29.400","0.570","1005.400","","0.000","-99.000","-99.000","-99.000","29.400","","21.400",""
"C0AI30","2020-04-27 11:00:00","26.000","75.000","4.000","22.400","0.890","1016.100","","0.000","-99.000","-99.000","-99.000","22.800","","21.400",""
"C0U960","2020-04-27 11:00:00","1885.000","255.000","1.700","11.100","0.990","817.800","","5.000","-99.000","-99.000","-99.000","11.900","","10.500",""
"C0T9E0","2020-04-27 11:00:00","415.000","74.000","0.700","19.900","0.940","973.400","","2.000","-99.000","-99.000","-99.000","19.900","","16.600",""
"C0D550","2020-04-27 11:00:00","1956.000","0.000","0.000","12.900","0.920","814.000","","0.000","-99.000","-99.000","-99.000","13.100","","10.500",""
"C0C630","2020-04-27 11:00:00","209.000","50.000","3.100","20.300","0.750","992.900","","0.500","-99.000","-99.000","-99.000","21.900","","18.700",""
"C0A560","2020-04-27 11:00:00","405.000","0.000","0.000","19.200","1.000","973.300","","0.500","-99.000","-99.000","-99.000","19.200","","15.600",""
"C0X190","2020-04-27 11:00:00","10.000","312.000","1.800","27.400","0.590","1014.600","","0.000","-99.000","-99.000","-99.000","27.800","","21.700",""
"C0S950","2020-04-27 11:00:00","415.000","357.000","1.200","21.500","0.870","970.600","","0.000","-99.000","-99.000","-99.000","21.800","","18.300",""
"C0A880","2020-04-27 11:00:00","6.000","151.000","0.900","23.500","0.760","1017.200","","0.000","-99.000","-99.000","-99.000","23.900","","18.500",""
"C0I530","2020-04-27 11:00:00","3014.000","222.000","7.400","5.900","1.000","-99.000","","-99.000","15.200","218.000","","6.100","","5.200",""
"C0M670","2020-04-27 11:00:00","43.000","290.000","0.900","26.900","0.630","1010.600","","0.000","-99.000","-99.000","-99.000","27.400","","20.100",""
"C0Z061","2020-04-27 11:00:00","174.000","333.000","1.800","20.700","0.990","1002.600","","1.000","-99.000","-99.000","-99.000","21.200","","18.500",""
"C0M730","2020-04-27 11:00:00","40.000","333.000","1.300","30.300","0.540","1010.600","","0.000","-99.000","-99.000","-99.000","30.300","","21.100",""
"C0U750","2020-04-27 11:00:00","398.000","0.000","0.200","19.900","0.900","973.200","","1.000","-99.000","-99.000","-99.000","19.900","","15.900",""
"C0A650","2020-04-27 11:00:00","287.000","33.000","0.700","20.500","0.850","985.700","","0.000","-99.000","-99.000","-99.000","21.200","","15.500",""
"C0K400","2020-04-27 11:00:00","65.000","329.000","1.300","26.300","0.650","1009.200","","0.000","-99.000","-99.000","-99.000","26.400","","20.000",""
"C0I370","2020-04-27 11:00:00","671.000","8.000","1.100","23.600","0.670","941.800","","0.000","-99.000","-99.000","-99.000","24.300","","19.100",""
"C0S750","2020-04-27 11:00:00","2280.000","0.000","0.000","11.800","1.000","776.800","","0.500","-99.000","-99.000","-99.000","12.000","","9.400",""
"C0R650","2020-04-27 11:00:00","29.000","285.000","1.500","29.400","0.540","1013.600","","0.000","-99.000","-99.000","-99.000","29.400","","23.300",""
"C0E740","2020-04-27 11:00:00","27.000","108.000","0.800","23.200","0.780","1014.400","","0.000","-99.000","-99.000","-99.000","23.200","","19.300",""
"C0AI20","2020-04-27 11:00:00","25.000","126.000","5.500","21.600","0.800","1015.200","","0.000","-99.000","-99.000","-99.000","22.300","","21.100",""
"C0E550","2020-04-27 11:00:00","84.000","286.000","0.400","21.600","0.830","1007.600","","0.000","-99.000","-99.000","-99.000","21.600","","18.100",""
"C0X060","2020-04-27 11:00:00","19.000","299.000","2.600","28.900","0.540","1015.400","","0.000","-99.000","-99.000","-99.000","28.900","","20.300",""
"C0R510","2020-04-27 11:00:00","31.000","280.000","1.500","30.300","0.470","1011.400","","0.000","-99.000","-99.000","-99.000","30.300","","23.600",""
"C0AC60","2020-04-27 11:00:00","55.000","87.000","2.500","21.500","0.890","1011.200","","0.500","7.700","71.000","","23.600","","20.500",""
"C0UA70","2020-04-27 11:00:00","547.000","131.000","0.800","20.800","0.990","957.600","","0.000","-99.000","-99.000","-99.000","21.400","","17.000",""
"C0G740","2020-04-27 11:00:00","24.000","9.000","2.600","25.600","0.680","1013.600","","0.000","-99.000","-99.000","-99.000","25.600","","20.700",""
"C0F9N0","2020-04-27 11:00:00","75.000","0.000","0.200","25.800","0.660","1007.400","","0.000","-99.000","-99.000","-99.000","25.900","","21.600",""
"C0F9T0","2020-04-27 11:00:00","111.000","345.000","0.400","24.500","0.640","1002.700","","0.000","-99.000","-99.000","-99.000","24.500","","19.900",""
"C0S710","2020-04-27 11:00:00","382.000","24.000","3.200","21.200","0.860","976.000","","0.000","-99.000","-99.000","-99.000","21.200","","17.800",""
"C0M680","2020-04-27 11:00:00","37.000","337.000","1.500","28.000","0.580","1013.300","","0.000","-99.000","-99.000","-99.000","28.500","","19.900",""
"C0X220","2020-04-27 11:00:00","26.000","321.000","3.100","25.900","0.640","1013.000","","0.000","-99.000","-99.000","-99.000","26.600","","20.600",""
"C0R560","2020-04-27 11:00:00","22.000","230.000","2.200","29.200","0.570","1013.900","","0.000","-99.000","-99.000","-99.000","29.200","","23.400",""
"C0F9P0","2020-04-27 11:00:00","26.000","27.000","0.800","24.000","0.770","1014.000","","0.000","-99.000","-99.000","-99.000","24.000","","20.100",""
"C0O970","2020-04-27 11:00:00","71.000","272.000","3.100","31.300","0.490","1007.500","","0.000","-99.000","-99.000","-99.000","31.300","","19.700",""
"C0F0B0","2020-04-27 11:00:00","311.000","301.000","1.200","22.800","0.790","981.200","","0.000","-99.000","-99.000","-99.000","22.800","","18.900",""
"C0R700","2020-04-27 11:00:00","19.000","39.000","3.800","28.200","0.590","1014.100","","0.000","9.900","90.000","","28.200","","24.800",""
"C0R780","2020-04-27 11:00:00","72.000","18.000","6.500","24.100","0.820","1010.100","","0.000","17.800","12.000","","24.700","","22.400",""
"C0R620","2020-04-27 11:00:00","34.000","57.000","2.800","24.800","0.820","1013.700","","0.500","11.200","38.000","","26.000","","22.800",""
"C0C660","2020-04-27 11:00:00","176.000","82.000","2.800","21.300","0.740","996.700","","0.000","-99.000","-99.000","-99.000","22.400","","19.800",""
"C0SA10","2020-04-27 11:00:00","411.000","45.000","0.300","23.600","0.770","971.700","","0.000","-99.000","-99.000","-99.000","24.600","","18.200",""
"C0M740","2020-04-27 11:00:00","15.000","342.000","1.600","27.900","0.600","1013.600","","0.000","-99.000","-99.000","-99.000","27.900","","19.800",""
"C0K460","2020-04-27 11:00:00","60.000","316.000","2.300","26.200","0.630","1008.300","","0.000","-99.000","-99.000","-99.000","26.300","","20.200",""
"C0X100","2020-04-27 11:00:00","10.000","285.000","3.000","28.700","0.450","1013.000","","0.000","-99.000","-99.000","-99.000","28.700","","22.100",""
"C0K560","2020-04-27 11:00:00","117.000","314.000","1.300","27.100","0.620","1003.300","","0.000","-99.000","-99.000","-99.000","27.100","","19.800",""
"C0R150","2020-04-27 11:00:00","105.000","230.000","1.200","31.400","0.480","1002.600","","0.000","-99.000","-99.000","-99.000","31.400","","22.300",""
"C0S690","2020-04-27 11:00:00","522.000","25.000","2.100","22.100","0.850","958.900","","0.000","-99.000","-99.000","-99.000","22.600","","18.300",""
"C0U870","2020-04-27 11:00:00","474.000","0.000","0.000","21.000","0.780","966.300","","3.500","-99.000","-99.000","-99.000","21.000","","16.100",""
"C0A520","2020-04-27 11:00:00","48.000","52.000","2.400","21.500","0.890","1012.700","","1.000","-99.000","-99.000","-99.000","22.500","","20.400",""
"C0X130","2020-04-27 11:00:00","27.000","308.000","2.400","29.900","0.520","1012.000","","0.000","-99.000","-99.000","-99.000","29.900","","21.100",""
"C0V400","2020-04-27 11:00:00","56.000","253.000","2.200","29.000","0.530","1008.700","","0.000","-99.000","-99.000","-99.000","29.100","","21.400",""
"C0UA40","2020-04-27 11:00:00","1121.000","71.000","1.100","16.400","0.990","894.700","","3.000","-99.000","-99.000","-99.000","16.400","","12.700",""
"C0G720","2020-04-27 11:00:00","50.000","323.000","1.800","25.700","0.650","1009.900","","0.000","-99.000","-99.000","-99.000","25.700","","20.100",""
"C0I540","2020-04-27 11:00:00","3344.000","-99.000","-99.000","5.100","1.000","685.700","","-99.000","-99.000","-99.000","-99.000","5.100","","3.900",""
